Source,GoogleTranslate,human1,human2,human3
"Jeg var i det heftigste sindsoprør og lod kusken mærke lidt af det, han blev overbevist om, at det gjaldt liv eller død, og han kørte af sted uden diskussion. Han smækkede heftigt med pisken.","I was in the fiercest rebellion and let the driver feel a little of it, he was convinced it was life or death, and he drove off without discussion. He slapped violently with the whip.",I was in a wild state of mind and communicated something of that to the driver; he was convinced it was a matter of life and death and drove off without a word. He used his whip on the horses.,""" I was in a state of the most violent excitement, and imparted something of the same feeling to the driver. He evidently thought it was a matter of life and death, and he drove on, without further ado. He whipped up the horse sharply.","I was in a most violent frenzy, which rubbed off on the coachman too—he evidently believed it was a matter of life and death and drove off without further question. He lashed his horse on."
"Hvad for noget? råbte jeg, lys frakke? Er De ikke rigtig klog? Tror De, det er en tekop jeg leder efter? Denne lyse frakke kom meget ubelejligt for mig og ødelagde manden for mig, som jeg havde forestillet mig ham.","What kind of thing? I shouted, light coat? Are you not really smart? Do you think this is a teacup I'm looking for? This light coat came very inconvenient to me and ruined the man for me as I had imagined him.","""What was that?"" I shouted. "" Light-colored coat? Are you out of your mind? What do you think I'm looking for, a teacup? "" This light-colored coat displeased me and spoiled my image of the man.","""What!"" I cried; ""a light morning-coat? Are you mad? Do you think it is a tea-cup I am inquiring about? "" This light morning-coat came most inopportunely; it spoilt the whole man for me such as I had fancied him.",“What’s that?” I cried. “A light coat? Are you crazy? Do you imagine I’m looking for a teacup?” This light coat was extremely unwelcome and spoiled the image of the man I had made for myself.
"Vi begyndte at le og fjante, vi talte i et køre hele tiden, jeg vidste ikke, hvad jeg sagde, jeg var glad. Hun fortalte, at hun havde set mig en gang tidligere, for længe siden i teatret. Jeg var sammen med tre kammerater, og jeg havde teet mig som en vanvittig; jeg havde helt bestemt været fuld også dengang, desværre.","We started laughing and fooling around, we talked in a drive all the time, I did not know what I was saying, I was happy. She told me she had seen me once before, a long time ago in the theater. I was with three comrades, and I had teased myself like a madman; I had definitely been drunk back then too, unfortunately.","We started laughing and joking, we talked without stopping the whole time, I didn't know what I was saying, I was happy. She told me she had seen me one time earlier, a long time ago, in the theater. I was with three friends and had behaved like a lunatic; no question, I had been drunk that time too, that was naughty.","We began to laugh and jest; we talked incessantly all the time. I do not know what I said, I was so happy. She told me that she had seen me once before, a long time ago, in the theatre. I had then comrades with me, and I behaved like a madman; I must certainly have been tipsy that time too, more's the shame.","We began to laugh and joke, talking incessantly all the time; I didn’t know what I was saying, I was happy. She told me she had seen me once before, a long time ago in the theater. I was with three friends and I had behaved like a madman; I must have been drunk that time too, she was afraid."
"Ja, svarer jeg uvilkårligt og sprang op og ledte mine lommer igennem. Men barnet tror, at jeg bare vil gøre nar af hende og fjerner sig straks uden at sige et ord. Denne stumme beskedenhed var for meget for mig; hvis hun havde skældt mig ud, ville det have føltes mere velkomment; smerten greb mig, og jeg kaldte hende tilbage. Jeg ejer ikke en eneste øre, sagde jeg, men jeg skal huske dig senere hen, måske i morgen. Hvad hedder du? Ja, det var et pænt navn, jeg skulle ikke glemme det. Altså i morgen ...","Yes, I answer involuntarily and jumped up and searched my pockets. But the child thinks I just want to make fun of her and walks away immediately without saying a word. This dumb modesty was too much for me; if she had scolded me, it would have felt more welcome; the pain gripped me and I called her back. I do not own a single penny, I said, but I'll remember you later, maybe tomorrow. What is your name? Yes, it was a nice name, I should not forget it. So tomorrow ...","""Yes!"" I answered mechanically, and leaped up, rummaging in my pocket. The child, however, thought I was only mocking her, and backed off without saying a word. This speechless humility was too much for me; if she had scolded at me, I would have liked it better. Pain shot through me and I called her to come back. ""I don't have a single řre,"" I said. ""But I'll give you something later, in the morning perhaps. What is your name? That is a very nice name, I won't forget that. Till tomorrow then____""","""Yes,"" I said, unthinkingly, and I sprang to my feet and ransacked all my pockets. But the child thinks I only want to make fun of her, and she goes away at once without saying a word. This dumb forbearance was too much for me. If she had abused me, it would have been more endurable. I was stung with pain, and recalled her. ""I don't possess a farthing; but I will remember you later on, maybe tomorrow. What is your name? Yes, that is a pretty name; I won't forget it. Till tomorrow, then....""","“Sure,” I answer automatically, jumping up and rummaging through my pockets. But the child thinks that I just want to make fun of her and goes away immediately, without a word. This mute resignation was too much for me, it would have suited me better if she had bawled me out. Overcome with pain, I called her back. “I don’t have a penny,” I said, “but I’ll remember you later, perhaps tomorrow. What’s your name?” That was a pretty name, I wouldn’t forget it. “ Till tomorrow, then . . .”"
"Hæ-hæ, sådan skulle man behandle svinene! Med den mest udsøgte uforskammethed! Det imponerede svinene, satte en skræk i svinene ... Jeg følte mig særdeles tilfreds med mig selv og gav mig igen til at synge en stump af en sang. Anspændt af ophidselse, uden at føle smerte længere, endda uden at føle nogen form for ubehag, gik jeg let som en fjer hen ad hele torvet, drejede op ved basarerne og slog mig ned på en bænk ved Vor Frelsers.","Ha-ha, that's how you should treat the pigs! With the most exquisite rudeness! It impressed the pigs, put a fright in the pigs ... I felt extremely happy with myself and again gave myself to singing a stump of a song. Tense with excitement, without feeling pain any longer, even without feeling any discomfort, I walked lightly like a feather all over the square, turned up at the bazaars, and sat down on a bench by Our Savior.","That's the way to treat these animals! With the most well-bred insolence! That impresses these animals, that puts the fear of God in them. . . . I was unusually pleased with myself and sang a few bars. Giddy with excitement, feeling no pain at all any more, feeling nothing at all unpleasant, I walked on, light as a feather, floated all around the market, curved around by the booths, and sat down on a bench near the Church of Our Saviour.","Ha, ha! That is the way to treat brutes! With the most refined effrontery! That impresses the brutes--puts the fear of God into them.... I was peculiarly satisfied with myself, and began to sing a little strain. Every nerve was tense with excitement. Without feeling any more pain, without even being conscious of discomfort of any kind, I walked, light as a feather, across the whole market, turned round at the stalls, and came to a halt--sat down on a bench near Our Saviour's Church.","Heh-heh, that’s the way to treat those brutes! With the most refined impudence! That impressed the brutes, gave them a fright. . . . I was extremely pleased with myself and began again to sing a snatch of song. Tense with excitement, feeling no pain anymore, or even any kind of discomfort, I walked through the whole market light as a feather, turned around at the Arcades and settled on a bench near Our Savior’s."
"Jeg kiggede mig omkring i det lille kontor; buster, litografier, udklip, en umådelig stor papirkurv, der så ud til at kunne sluge en mand med hud og hår. Jeg følte mig trist til mode ved synet af dette vældige gab, denne dragekæft, der altid stod åben, altid var klar til at modtage nye kasserede tekster – nye knuste forhåbninger.","I looked around the small office; busts, lithographs, clippings, an immensely large trash can that seemed to be able to swallow a man with skin and hair. I felt sad for fashion at the sight of this huge gap, this dragon jaw that was always open, always ready to receive new discarded texts - new shattered hopes.","I looked around me in the tiny office: busts, lithographs, clippings, and an enormous wastebasket that looked as if it could swallow a man, bones and all. I felt sad, looking at this monstrous maw, this dragon--mouth always open, ready to receive more rejected articles, newly crushed hopes.","I looked about the little office--busts, prints, cuttings, and an enormous paper-basket, that looked as if it might swallow a man, bones and all. I felt sad at heart at the sight of this monstrous chasm, this dragon's mouth, that always stood open, always ready to receive rejected work, newly crushed hopes.","I looked about me in the small office: busts, lithographs, clippings, and an immense wastebasket that looked as though it could swallow a man whole. I felt sad at the sight of that huge maw, those dragon’s jaws which were always open, always ready to receive fresh scrapped writings—fresh blasted hopes."
"Godaften! er der så nogen, der siger.",Good evening! is there then anyone who says.,"""Good evening!"" I heard then.","""Good-evening,"" came then.","Then came, “Good evening!”"
"Hun boede oppe på St. Olavs Plads, ret så ensomt, sammen med sin mama, som man slet ikke kunne snakke med, fordi hun var så tunghør. Var der da noget mærkeligt ved, at hun havde lyst til at være lidt ude i byen?","She lived up on St. Olavs Plads, quite lonely, with her mama, who you could not talk to at all, because she was so hard of hearing. Was there anything strange about her wanting to be out in the city?","She lived up on St. Olaf s Place, it was lonesome at times, with her mama who wasn't much good to talk to because she was so deaf. Was there anything odd then in her liking to be out of the house a little?","She lived up in St. Olav's Place, lonely enough, together with her mother, to whom one couldn't talk because she was so deaf. Was there anything odd in her liking to get out for a little?","She lived up on St. Olaf Place, a rather lonesome spot, with her mama, who it was no use talking to because she was so hard of hearing. So was it to be wondered at that she liked to spend some time out of the house?"
"Så kan jeg høre skridt på trapperne. Jeg skælver og er næsten ved at gå ud af mit gode skind, sidder nærmest på spring, sky, fintmærkende, fuld af angst over alle ting og ophidset af sult; jeg lytter nervøst, holder blyanten stille i hånden og lytter, jeg kan ikke skrive et eneste ord mere. Døren går op; parret nede fra stuen kommer ind.","Then I can hear footsteps on the stairs. I tremble and am almost about to go out of my good skin, sitting almost on the leap, cloudy, finicky, full of anxiety over all things, and agitated by hunger; I listen nervously, holding the pencil still in my hand and listening, I can not write a single word anymore. The door opens; the couple downstairs from the living room enter.","Then I heard steps on the stairs. I shivered and almost leaped out of my skin; at that moment I was timorous, wary, afraid of everything, oversensitive from hunger. I listened nervously, held my hand and the pencil motionless, and listened-- I couldn't write a single word. The door opened, the pair from the living room walked in.","Then I heard a step on the stairs. I tremble, and am almost beside myself; sit ready to bolt, timorous, watchful, full of fear at everything, and excited by hunger. I listen nervously, just hold the pencil still in my hand, and listen. I cannot write a word more. The door opens and the pair from below enter.","Then I hear footsteps on the stairs. I tremble, almost beside myself and ready to jump up at any moment, wary, alert, fearful of everything, and inflamed by hunger. I listen nervously, hold the pencil still in my hand and listen, unable to write another word. The door opens, and the pair from the living room step in."
"Jeg var faldet i søvn der, hvor jeg lå, og blev vækket af betjenten. Der sad jeg så, ubarmhjertigt kaldt tilbage til livet og elendigheden. Min første følelse var en idiotisk forbavselse over at finde mig selv ude under åben himmel, men snart blev den afløst af et bittert mismod; jeg var lige ved at græde af sorg over stadig at være i live. Det havde regnet, mens jeg sov, mit tøj var fuldstændig gennemblødt, og jeg følte en rå kulde i kroppen. Mørket var blevet endnu mere tæt, det var kun med besvær, at jeg kunne ane betjentens ansigtstræk foran mig.","I had fallen asleep where I was lying, and was awakened by the officer. There I sat then, relentlessly called back to life and misery. My first feeling was an idiotic astonishment at finding myself out in the open, but soon it was replaced by a bitter discouragement; I was just about to cry with grief over still being alive. It had rained while I slept, my clothes were completely soaked and I felt a raw cold in my body. The darkness had become even denser, it was only with difficulty that I could sense the officer's facial features in front of me.",". . . I had fallen asleep where I lay, and the policeman was waking me. I sat up, ruthlessly called back to life and misery. My first sensation was a stupid astonishment at finding myself out in the open air, but soon a bitter depression replaced that; I was just on the point of crying with grief over still being alive. It had been raining while I slept, my clothes were soaked through, and I felt a damp chill in my legs. The darkness was thicker, and it took effort to make out clearly the policeman's face in front of me.","I had fallen asleep where I lay, and was awakened by the policeman. There I sat, recalled mercilessly to life and misery. My first feeling was of stupid amazement at finding myself in the open air; but this was quickly replaced by a bitter despondency, I was near crying with sorrow at being still alive. It had rained whilst I slept, and my clothes were soaked through and through, and I felt a damp cold in my limbs. The darkness was denser; it was with difficulty that I could distinguish the policeman's face in front of me.",". . . I had fallen asleep where I lay and was awakened by the policeman. There I was, mercilessly called back to life and my misery. My first feeling was a stupid amazement at finding myself out in the open, but this was soon replaced by a bitter despondency; I was on the verge of crying with grief at still being alive. It had rained while I slept, my clothes were soaking wet, and I felt a raw chill in my limbs. The darkness had become even thicker, I could barely make out the officer’s features in front of me."
"En politibetjent står nogle skridt væk og iagttager mig; han står midt ude på gaden og lægger ikke mærke til andet end mig. Da jeg slår hovedet op, mødes vores øjne; måske havde han stået der i længere tid og bare kigget på mig. Jeg tager min hat op, sætter den på hovedet og går hen til manden.","A police officer stands a few steps away and watches me; he stands in the middle of the street and notices anything but me. When I turn my head up, our eyes meet; maybe he had been standing there for a long time just looking at me. I pick up my hat, put it on my head and go to the man.","A policeman was standing a few feet away watching me--he stood right in the middle of the street, looking. When I raised my head, our eyes met--maybe he had been standing there a long time watching me. I picked up my hat, put it on, and walked over to him.","A policeman is standing a few steps away, watching me. He is standing in the middle of the street, and he only pays attention to me. As I lift my head, our eyes meet. Maybe he has been standing there for a long time watching me. I pick up my hat, put it on, and go over to him.","A few steps away a policeman is observing me; he stands in the middle of the street and doesn’t pay attention to anything else. Our eyes meet as I lift my head; maybe he had been standing there for quite a while just watching me. I pick up my hat, put it on, and walk over to the man."
"Der blev nok alligevel ingen anden løsning end at gå ud i skoven et sted. Hvis jorden bare ikke havde været så fugtig! Jeg klappede på mit tæppe og følte mig mere og mere fortrolig med tanken om, at jeg skulle ligge ude. Nu havde jeg plaget mig selv så længe med at finde et logi i byen, at jeg var led og ked af det hele; det ville blive en behagelig nydelse at slå mig til tåls, lade stå til og drive hen ad gaden uden en tanke i hovedet. Jeg gik over til Universitetsuret og så, at klokken var over ti, derfra fulgte jeg vejen op gennem byen. Et sted på Hegdehaugen stod jeg stille uden for en kolonialhandel, hvor der var udstillet noget mad i vinduet. Der lå en kat og sov ved siden af et rundt franskbrød, lige bag ved den stod der en skål svinefedt og flere glas med gryn. Jeg blev stående et stykke tid og kiggede på disse madvarer, men da jeg ikke havde noget at handle for, vendte jeg mig bort fra dem og fortsatte marchen. Jeg gik meget langsomt, kom forbi Majorstuen, gik videre, hele tiden videre, gik time efter time og kom endelig ud i Bogstadskoven.","There was probably still no other solution than to go out into the woods somewhere. If only the soil had not been so moist! I patted my rug and felt more and more comfortable with the thought of having to lie out. Now I had tormented myself so long in finding a lodging in the city that I was saddened by it all; it would be a pleasant pleasure to beat myself up, let go, and drive down the street without a thought in my head. I went over to the University Clock and saw that it was over ten o'clock, from there I followed the road up through the city. Somewhere on Hegdehaugen I stood still outside a grocery store, where some food was on display in the window. There was a cat sleeping next to a round loaf of French bread, just behind it stood a bowl of lard and several glasses of groats. I stood for a while looking at these foods, but when I had nothing to shop for, I turned away from them and continued the march. I walked very slowly, came past Majorstuen, went on, all the time on, went hour after hour and finally came out in Bogstadskoven.","So there was no way out of it then but to find some place out in the woods. If only the ground hadn't been so damp! I patted my blanket and felt more and more relieved at the thought of sleeping out. I had spent so much time looking for a room in the city that I was sick and tired of the whole thing. I felt a delicious pleasure in letting it all go, just relaxing and floating along the street without a worry in my head. I walked to the clock at the university, saw that it was after ten, and from there I headed north. I stopped once on Haegdehaugen Street outside a grocery store that had some food displayed in the window. A cat lay there asleep beside a French loaf, just behind it was a bowl of lard and several jars of meal. I stood for a while looking at these groceries, but since I had nothing to buy them with, I turned away and pushed on. I walked very slowly, finally passed Majorstuen, walked on and on, walked for hours, and at last got out to the Bogstad Woods.","So there was no way out of it but to seek some place out in the woods. If only the fields were not so damp. I patted my blanket, and felt more and more at home at the thought of sleeping out. I had worried myself so long trying to find a shelter in town that I was wearied and bored with the whole affair. It would be a positive pleasure to get to rest, to resign myself; so I loaf down the street without thought in my head. At a place in Haegdehaugen I halted outside a provision shop where some food was displayed in the window. A cat lay there and slept beside a round French roll. There was a basin of lard and several basins of meal in the background. I stood a while and gazed at these eatables; but as I had no money wherewith to buy, I turned quickly away and continued my tramp. I went very slowly, passed by Majorstuen, went on, always on--it seemed to me for hours,--and came at length at Bogstad's wood.","Apparently there was no alternative but to go out into the woods somewhere. If only the ground hadn’t been so damp! I patted my blanket and felt more and more reconciled to the idea of sleeping under the open sky. I had taken such pains, for such a long time, to find a lodging in town that I was sick and tired of the whole thing. It gave me a sweet sense of pleasure to take it easy, resign myself and drift along the street without a thought in my head. I dropped by the University clock and could see it was after ten, and from there I headed uptown. Someplace in the Hægdehaugen area I stopped outside a grocery store where some food was displayed in the window. A cat lay asleep beside a round loaf of white bread, and just behind it was a bowl of lard and several jars of grits. I stood eyeing these eatables awhile, but since I didn’t have anything to buy with I turned away from them and continued my tramp. I walked very slowly, passed Majorstuen, continued onward, always onward, walked for hours, and finally got out to the Bogstad Woods."
"Så er De lige så rig som mig, sagde han og gik i gang med at ordne garnpakker.","Then you are as rich as me, he said and started arranging yarn packages.","""Then you are as rich as I am,"" he said, and began arranging packages of yarn.","Why should just his name have occurred to me as I stood far away from there in ""It won't be I that will do that,"" he observed; adding, ""and let me tell you, at the same time, I've had about enough of this.""","“Then you’re just as rich as I am,” he said, and set about arranging some parcels of yarn."
"Det var besynderligt hvor stærkt hun strittede imod, alt for stærkt til at det bare var på grund af blufærdighed. Jeg kom til at vælte lyset, så det gik ud, hun gjorde fortvivlet modstand, udstødte endda et lille klynk.","It was strange how strongly she resisted, far too strongly that it was just because of embarrassment. I came to topple the light so it went out, she made desperate resistance, uttered even a small whimper.","She struggled rather hard, too hard to be struggling only from modesty. I knocked the candle over accidentally, so it went out. She made desperate opposition, and even gave out a little whimper.","I happened, as if inadvertently, to knock over the light, so that it went out. She made a despairing struggle--gave vent at last to a little whimper.","She fought me off vigorously, oddly enough, far too vigorously simply to arise from bashfulness. I knocked the candle over by mistake, so it went out. She fought back desperately, even gave out a little whimper."
"Jeg syntes, De hilste så dybt?",I thought you greeted so deeply?,"""It seemed to me you tipped your hat very elaborately.""","""It appears to me you saluted profoundly enough.""",“It seemed to me you made such a deep bow.”
"Hvis man nu bare havde haft penge til lidt mad på sådan en lys dag! Indtrykket af den glade morgen overvældede mig, jeg blev uregerligt tilfreds og gav mig til at nynne af glæde uden nogen bestemt grund. Uden for en slagterbutik stod en kone med en kurv på armen og spekulerede på pølser til middagen; idet jeg passerede hende, kiggede hun på mig. Hun havde kun én tand foran i undermunden. Nervøs og letpåvirkelig som jeg var blevet de sidste dage, gjorde konens ansigt straks et modbydeligt indtryk på mig; den lange gule tand så ud som en lille finger, der stod op fra kæben, og hendes blik var stadig fuldt af pølse, da hun rettede det mod mig. Jeg mistede med det samme appetitten og fik kvalme. Da jeg kom til handelstorvet, gik jeg hen til vandposten og drak lidt vand; jeg kiggede op – klokken var ti i Vor Frelsers tårn.","If only you had just had money for some food on such a bright day! The impression of the happy morning overwhelmed me, I became uncontrollably satisfied and gave myself to humming with joy for no particular reason. Outside a butcher shop, a wife stood with a basket on her arm, wondering about sausages for dinner; as I passed her, she looked at me. She had only one tooth in front of her lower mouth. Nervous and impressionable as I had become the last few days, the wife's face immediately made a disgusting impression on me; the long yellow tooth looked like a little finger rising from its jaw, and her gaze was still full of sausage as she aimed it at me. I immediately lost my appetite and got nauseous. When I got to the market square, I went to the water post and drank some water; I looked up — it was ten o'clock in Our Savior's tower.","If one only had something to eat, just a little, on such a clear day! The mood of the gay morning overwhelmed me, I became unusually serene, and started to hum for pure joy and for no particular reason. In front of a butcher's shop there was a woman with a basket on her arm, debating about some sausage for dinner; as I went past, she looked up at me. She had only a single tooth in the lower jaw. In the nervous and excitable state I was in, her face made an instant and revolting impression on me --the long yellow tooth looked like a finger sticking out of her jaw, and as she turned toward me, her eyes were still full of sausage. I lost my appetite instantly, and felt nauseated. When I came to the main market square, I went over to the fountain and drank a little water. I looked up: ten o'clock by the Church of Our Saviour.","If one only had just a little to eat on such a lightsome day! The sense of the glad morning overwhelmed me; my satisfaction became ill-regulated, and for no definite reason I began to hum joyfully. At a butcher's stall a woman stood speculating on sausage for dinner. As I passed her she looked up at me. She had but one tooth in the front of her head. I had become so nervous and easily affected in the last few days that the woman's face made a loathsome impression upon me. The long yellow snag looked like a little finger pointing out of her gum, and her gaze was still full of sausage as she turned it upon me. I immediately lost all appetite, and a feeling of nausea came over me. When I reached the market- place I went to the fountain and drank a little. I looked up; the dial marked ten on Our Saviour's tower.","If only one had a bite to eat on such a clear day! Overwhelmed by the impression of the happy morning, I experienced an irrepressible sense of well-being and started humming for joy for no particular reason. A woman with a basket on her arm stood outside a butcher shop pondering sausages for dinner; she glanced at me as I walked past. She had only a single tooth in the front of her mouth. Nervous and susceptible as I had become during the last few days, the woman’s face made a repellent impression on me right off; that long yellow tooth looked like a little finger sticking up from her jaw, and her eyes were still full of sausage as she turned toward me. I lost my appetite instantly and felt nauseated. When I reached the Arcades I went over to the fountain and drank some water. I looked up—the clock in the tower of Our Savior’s showed ten."
"Ja, da! svarer hun livligt. Pigen har også fået fri. Så jeg er fuldstændig alene hjemme.",Yes! she answers lively. The girl has also been released. So I'm completely alone at home.,"""Yes!"" she answered, gaily. "" The servant girl is off tonight too. So I am home all alone.""","""I see it's dark up in your windows."" ""Yes, it is,"" she replies gaily; ""the servant has an evening off, too, so I am all alone at home.""","“Yes!” she answers vivaciously. “The maid is off this evening, too. So I’m home all alone.”"
"Hvad var det nu også der havde holdt mig tilbage? Løbet omkring hele dagen efter en krone, der kunne holde liv i mig i nogle timer mere.",What was it that had held me back? Race around all day for a penny that could keep me alive for a few more hours.,What actually was I waiting for? I had run around the whole day after one krone in order to stay alive a few more hours.,"What was it I had really sought after? Run about the whole live-long day for a shilling, that would but keep life in me for a few hours longer.","Just why, then, had I been procrastinating? Running around the livelong day for the sake of a krone to keep body and soul together for a few more hours!"
"Godaften! Er det Dem? Nej, hvorfor fanden kommer De så sent? Det tager sig slet ikke godt ud i kunstig belysning. Jeg har tilføjet en høstak siden sidst og foretaget et par ændringer. De må se det om dagen, det nytter ikke noget, at vi forsøger nu.","Good evening! Is that you? No, why the hell are you coming so late? It does not look good in artificial lighting at all. I've added a haystack since last time and made a few changes. They must see it during the day, it does not matter that we try now.","""Good evening! Is it you? Why in hell have you come so late? It can't be seen really in artificial light. I've added a hayrack since you saw it last, and changed a few things. You must see it in the daylight, there's no use looking at it now.""","""Good-evening! is that you? Now, why the deuce do you come so late? It doesn't look at all its best by lamplight. I have added a hayrick to it since, and have made a few other alterations. You must see it by daylight; there is no use our trying to see it now!""","“Good evening. Oh, it’s you. Why the hell have you come so late? It doesn’t really look good by lamplight. I’ve added a haystack since the last time you saw it and made a few alterations. You have to see it in the daytime, it’s no use trying now.”"
"Men nu løber mine øjne pludselig fulde af vand over „Kommandantens“ venlighed, og jeg harker og hoster for at gøre mig stærk. „Kommandanten“ pruster en gang med næsen; han står og kigger på mig.","But now my eyes suddenly run full of water over the kindness of the ""Commander"", and I rake and cough to make myself strong. The ""commander"" snorts once; he stands looking at me.","But now tears suddenly came into my eyes because of his friendliness, and I coughed and cleared my throat sharply to stiffen myself up. The Chief brushed his nose with his thumb; he stood looking at me.","My eyes by this time are filled with tears at his friendliness, and I cough with a bitter effort to regain my composure. The ""Commandor"" tweaks his nose and looks at me.","But now, with the “Commander’s” friendliness, my eyes are suddenly watering, and I hawk and cough furiously to toughen myself. The “Commander” gives a snort; he stands looking at me."
"Så må De søreme undskylde, at jeg har forstyrret Dem!",Then you must apologize for disturbing me!,"When she got to the door and was about to leave, she said, without turning around, ""Excuse me for having interrupted your work!""","""Excuse me for taking up your time then.""","When she stood at the door about to leave, she said, without looking at me, “Excuse me for taking up your time!”"
"Jeg tav stadig. Ja, naturligvis ville „Hertugen“ trække af sted med hende! Godt for ham! Hvad kom det mig ved? Jeg gav pokker i hende og hendes yndigheder, pokker gav jeg! Og jeg forsøgte at trøste mig ved at tænke de værste tanker om hende, morede mig ligefrem med rigtigt at trække hende ned i sølet. Det ærgrede mig bare, at jeg havde løftet på hatten for parret, hvis jeg da virkelig havde gjort det. Hvorfor skulle jeg løfte på hatten for den slags mennesker? Jeg syntes ikke længere om hende, overhovedet ikke; hun var ikke længere det allermindste smuk, hun havde tabt sig, nej, for fanden, hvor hun dog var blegnet! Det kunne da godt være, at det kun var mig, hun havde kigget på; det undrede mig ikke; det var måske samvittigheden, der begyndte at indhente hende. Men jeg behøvede vel ikke af den grund at falde til patten og hilse som en nar, især ikke, når hun var falmet så betænkeligt i den sidste tid. „Hertugen“ kunne da bare beholde hende, velbekomme! Der kunne komme en dag, hvor jeg fik den idé at gå stolt forbi hende uden at kigge i den retning, hvor hun befandt sig. Det kunne ske, at jeg tillod mig selv at gøre dette, selv om hun gloede stift på mig og oven i købet gik i en blodrød kjole. Det kunne godt ske! Hæ-hæ, sikke en triumf det ville blive! Hvis jeg kendte mig selv ret, ville jeg være i stand til at færdiggøre mit drama i løbet af natten, og inden otte dage var gået, ville jeg have tvunget frøkenen ned i knæ. Sammen med hendes yndigheder, hæ-hæ, sammen med alle hendes yndigheder ...","I was still silent. Yes, of course ""The Duke"" would leave with her! Good for him! What did it occur to me? I gave a damn about her and her beauties, heck I gave! And I tried to comfort myself by thinking the worst thoughts about her, even amused myself by really pulling her down into the mud. It just annoyed me that I would have lifted the hat for the couple if I had really done so. Why should I lift my hat for that kind of people? I no longer liked her, not at all; she was no longer the slightest beauty she had lost, no, damn it, though she had faded! It could well be that it was only me she had looked at; it did not surprise me; it was perhaps the conscience that began to overtake her. But I guess for that reason I did not have to fall to the teat and greet like a fool, especially not when she had faded so worryingly lately. The ""Duke"" could then just keep her, welcome! There might come a day when I got the idea to walk proudly past her without looking in the direction where she was. It could happen that I allowed myself to do this, even though she glared stiffly at me and even walked in a blood-red dress. It could very well happen! Ha-ha, what a triumph it would be! If I knew myself right, I would be able to finish my drama during the night, and within eight days had passed, I would have forced the young lady down to her knees. Along with her pleasures, ha-ha, along with all her pleasures ...","I still remained silent. Yes, ""The Duke"" would obviously make the grade with her! So be it! What did that have to do with me? I said goodbye to her and all her charms: goodbye! I attempted to console myself by imagining the worst possible things about her, I took a positive pleasure in dragging her through the mud. The only thing that annoyed me was my taking off my hat to the couple, if I had really done it. Why should I tip my hat to people like that? She meant nothing to me any more, nothing at all. She wasn't even the slightest bit beautiful to me, she had lost all her beauty, frightful, how ugly she had become! It wasn't out of the question that she had looked only at me --that wouldn't surprise me: she was probably feeling remorse now. But that didn't mean that I had to fall down at her feet, and bow and scrape like a fool, especially when she had clearly lost so much of her good looks lately. "" The Duke"" could have her then, and good riddance! Perhaps one day I would simply walk proudly right past her without even glancing in her direction. It wasn't impossible that I might do that even if she were to look straight at me, and what's more even if her dress were absolutely blood red! That could very easily happen! Yes, that would be a triumph! If I knew anything about anything, I would finish my play this very night, and within eight days I would bring that girl to her knees. Charms and all, yes, even with all her charms.","I still kept silent. Yes, of course ""the Duke"" would make the pace with her. Well, what odds? How did it concern me? I bade her good-day with all her wiles: a good-day I bade her; and I tried to console myself by thinking the worst thoughts about her; took a downright pleasure in dragging her through the mire. It only annoyed me to think that I had doffed my hat to the pair, if I really had done so. Why should I raise my hat to such people? I did not care for her any longer, certainly not; she was no longer in the very slightest degree lovely to me; she had fallen off. Ah, the devil knows how soiled I found her! It might easily have been the case that it was only me she looked at; I was not in the least astounded at that; it might be regret that began to stir in her. But that was no reason for me to go and lower myself and salute, like a fool, especially when she had become so seriously besmirched of late. "" The Duke"" was welcome to her; I wish him joy! The day might come when I would just take into my head to pass her haughtily by without glancing once towards her. Ay, it might happen that I would venture to do this, even if she were to gaze straight into my eyes, and have a blood-red gown on into the bargain. It might very easily happen! Ha, ha! that would be a triumph. If I knew myself aright, I was quite capable of completing my drama during the course of the night, and, before eight days had flown, I would have brought this young woman to her knees--with all her charms, ha, ha! with all her charms....","I was still silent. Yes, the “Duke” would walk off with her, of course! Well and good! What business was it of mine? I didn’t give a hang about her, or about all her charms, not a hang! And I tried to comfort myself by thinking the worst possible things about her, took downright pleasure in rolling her in the mud. The only thing that annoyed me was that I had taken my hat off to the pair—if, indeed, I had done so. Why should I take my hat off to such people? I no longer cared for her, not at all; she wasn’t the least attractive anymore, she had lost her good looks—holy smoke, how she had faded! It might very well be she had looked only at me; it wouldn’t surprise me, perhaps remorse was beginning to gnaw at her. But that was no reason why I had to go down on my knees and bow to her like a fool, especially since she had faded so suspiciously lately. The “Duke” was quite welcome to keep her, much good might she do him! A day might come when I would take it into my head to walk proudly past her, without even glancing in her direction. I might venture to do this even if she looked hard at me, and was wearing a blood-red dress to boot! I might do it, all right. Ha-ha, what a triumph that would be! If I knew myself at all, I would be able to finish my play in the course of the night, and within a week I would have brought the young lady to her knees. With her charms and all, heh-heh, with all her charms."
