annotator,source,choiceLabel,choiceText,rejectLabel,rejectText,difficult_choice,comment
ja_pl_1,ミホは、今では結婚して地元に中古の一戸建てを買っていて、そこに友達がよく集まっている。明日もアルバイトなので億劫に思う時もあるが、コンビニ以外の世界との唯一の接点であり、同い年の「普通の三十代女性」と交流する貴重な機会なので、ミホの誘いにはなるべく応じるようにしている。今日も、ミホと、まだ小さい子供を連れたユカリ、結婚しているが子供はまだのサツキと私、というメンバーで、ミホの家にケーキを持ち寄ってお茶をしていた。,sent,"Miho teraz jest poślubiona i kupiła stare, jednorodzinne dom w swojej miejscowości, do którego często zbierają się jej przyjaciele. Mimo że jutro mam pracę w konbini, czasem mam wrażenie, że to męczące, ale to jedyny kontakt z innym światem poza pracą w konbini i cenne okazje do spotkań z kobietami w moim wieku, więc staram się jak najczęściej odpowiadać na zaproszenia od Miho. Dzisiaj, ja, Miho, Yukari, która wzięła ze sobą małe dziecko, oraz Satsuki, która jest już po ślubie, ale nie ma jeszcze dzieci, spotkaliśmy się w domu Miho, przynosząc ciasto i robiąc herbatę.",para,"Miho wyszła za mąż i kupiła stary, jednorodzinny dom w swoim rodzinnym mieście. Przychodzą tam często jej znajomi. Mimo że Miho ma jutro pracę w konbini, zazwyczaj chętnie odpowiada na jej zaproszenia, bo to jedyna okazja, by spotkać się z innymi kobietami w jej wieku. Dzisiaj byłyśmy tam w czwórkę – Miho, Yukari z małym dzieckiem, Satsuki, która wyszła za mąż, ale jeszcze nie ma dzieci, i ja. Przyniosłyśmy ciasto i piłyśmy herbatę w domu Miho.","YES, both translations are close in quality and it was hard to choose between them.","T1 is better but it makes one crucial mistake. It attributes having a part-time job and being tired to Miho, not the narrator. While it makes more mistakes, it somehow conveys the original meaning. Phrasing is better in T1 but the crucial mistake makes it hard to choose it as the better translation."
ja_pl_1,そのとき、私は、初めて、世界の部品になることができたのだった。私は、今、自分が生まれたと思った。世界の正常な部品としての私が、この日、確かに誕生したのだった。,para,"Wtedy właśnie po raz pierwszy poczułem, że mogę stać się częścią tego świata. Urodziłem się na nowo, jako normalny element tego świata. W tym dniu stałem się prawdziwym człowiekiem.",sent,"Wtedy, po raz pierwszy, stałem się częścią świata. Poczułam, że właśnie się narodziłam. W ten dzień stałam się częścią świata, jako normalny element.","NO, the translations I have chosen is visibly better.","T2 is basically perfect. T1 mixes the gender of the main character (it can be either, as this is not clear from the Japanese source, but it should not be mixed) and also cuts the first sentence a bit short."
ja_pl_1,オープンまでの二週間、二人組になったり、社員を相手にしながら、架空の客に向かって、ひたすら練習が続いた。「お客様」の目を見て微笑んで一礼すること、生理用品は紙袋に入れること、温かい物は冷たい物と分けて入れること、ファーストフードを頼まれたら手をアルコールで消毒すること。お金に慣れるためにとレジの中には本物のお金が入っていたが、レシートには「トレーニング」と大きく印字されていたし、相手は同じ制服を着たアルバイト仲間だし、なんとなくお買いものごっこをしているようだった。,para,"Przez dwa tygodnie do otwarcia sklepu, ćwiczyliśmy bez przerwy, w parach lub z pracownikami, jakbyśmy obsługiwali wymyślonych klientów. Uśmiechanie się i kłanienie, pakowanie artykułów higienicznych w papierowe torby, oddzielanie ciepłych produktów od zimnych, dezynfekowanie rąk alkoholem, jeśli ktoś poprosił o fast food. W kasie była prawdziwa gotówka, ale na paragonie widniało wielkimi literami „Trening”, a klienci to byli nasi koledzy z pracy, ubrani w ten sam mundur. W pewnym sensie była to zabawa w zakupy.",sent,"Przez dwa tygodnie do otwarcia, w parach lub z pracownikami, ćwiczyliśmy bez przerwy, przygotowując się do obsługi fikcyjnych klientów. Uśmiechanie się do klientów, wkładanie artykułów higienicznych do papierowych toreb, oddzielanie ciepłych produktów od zimnych, dezynfekowanie rąk alkoholem po zamówieniu fast foodu. W kasie znajdowały się prawdziwe pieniądze, ale na paragonach widniało napisane wielkimi literami „Trening”, a osoba, która je wydawała, była jednym z naszych kolegów w tej samej uniformie. Wszystko wskazywało na to, że właśnie bawiliśmy się w zabawę w sklep.","NO, the translations I have chosen is visibly better.","T2 is better but also makes mistakes. The last sentence of T1 is much worse than T2. Both translations mistranslate the first sentence. T2 mistranslates ""seifuku"" (制服) as ""mundur"" instead of ""uniform"" but that is a lesser problem then some other wording in T1 and the last sentence."
ja_pl_1,二つ年下の妹は、私と違って、「普通」の子どもだった、かといって私を敬遠するわけでもなく、むしろ慕ってくれていた。妹が私と異なり普通のことで母に叱られているとき、母に私は近づいて「どうして怒っているの？」と理由を尋ねた。私が母に質問したせいでお説教が終わると、庇かばわれたと思うのか、妹はいつも私に「ありがとう」と言った。お菓子や玩具にあまり興味がなかった私は、それらを妹にあげることも多かった。そのため、妹はいつも私についてまわっていた。,para,"Moje młodsze o dwa lata siostra była inna niż ja – „normalna”. Nie unikała mnie, wręcz przeciwnie, podziwiała mnie. Kiedy mama krzyczała na nią za coś zwyczajnego, ja podchodziłem do niej i pytałem, dlaczego się gniewa. Myślę, że czuła się przeze mnie chroniona, bo zawsze dziękowała mi za to. Nie interesowały mnie słodycze ani zabawki, więc często je dawałem mojej siostrze. Dlatego zawsze chodziła za mną.",sent,"Moje młodsze o dwa lata siostra była zupełnie ""normalnym"" dzieckiem, ale nie traktowała mnie z dystansem, wręcz przeciwnie, miała do mnie szacunek. Kiedy moja siostra była karana przez mamę za coś, co dla niej było normalne, podszedłem do mamy i zapytałem, dlaczego jest taka zła. Gdy mama skończyła swoje przemówienie, moja siostra zawsze dziękowała mi, jakbym ją ochronił, ponieważ zadałam pytanie. Ponieważ nie interesowały mnie słodycze ani zabawki, często dawałem je mojej siostrze. Dlatego moja młodsza siostra zawsze chodziła ze mną.","NO, the translations I have chosen is visibly better.","T1 is more coherent overall. There is one part where the subject is not clear ""Myślę, że czuła się przeze mnie chroniona"" (should be the sister, but because of the previous sentence it sounds a bit more like the mother and can be either one or the other). Other than that it has less mistakes and no serious mistranslations while T2 changes the gender of the main character within the paragraph."
ja_pl_1,「お父さん、焼き鳥好きだから、今日、これを焼いて食べよう」 良く聞こえなかったのだろうかと、はっきりとした発音で繰り返すと、母はぎょっとし、隣にいた他の子のお母さんも驚いたのか、目と鼻の穴と口が一斉にがばりと開いた。変な顔だったので笑いそうになったが、その人が私の手元を凝視しているのを見て、そうか、一羽じゃ足りないなと思った。 「もっととってきたほうがいい？」 近くで二、三羽並んで歩いている雀にちらりと視線をやると、やっと我に返った母が、「恵子！」ととがめるような声で、必死に叫んだ。 「小鳥さんはね、お墓をつくって埋めてあげよう。ほら、皆も泣いてるよ。お友達が死んじゃって寂しいね。ね、かわいそうでしょう？」 「なんで？　せっかく死んでるのに」 私の疑問に、母は絶句した。,sent,"– Tato, lubisz yakitori, dlatego dziś upieczemy to i zjemy. Gdy powtórzyłem to głośniej, mama aż drgnęła, a matka sąsiadującego dziecka wyglądała, jakby była zaskoczona - oczy, nos i usta otworzyły się jednocześnie. Zacząłem się śmiać z jego dziwnej miny, ale gdy zobaczyłem, jak patrzy na moje ręce, pomyślałem, że jedna osoba nie wystarczy. – Powinniśmy wziąć więcej? Gdy moje spojrzenie przypadkowo padło na kilka wróbli, które szły razem, moja matka, jakby wybudzona z transu, zawołała z desperacją: „Keiko!” – Zbudujmy dla ptaszka grobowiec i pochowajmy go. Patrz, wszyscy też płaczą. Jest mi smutno, że twoi przyjaciele odeszli. Czy to nie jest smutne? – Dlaczego? Przecież już nie żyjesz. Mama milczała na moje pytanie.",para,"– Tato, lubię kurczaki, więc dzisiaj upiekę tego i zjem – powiedziałem. Mama nie usłyszała, więc powtórzyłem wyraźniej. Matka sąsiadki, która siedziała obok, zdziwiła się tak bardzo, że otworzyła szeroko oczy, nozdrza i usta. Zrobiła taką dziwną minę, że chciałem się zaśmiać, ale zobaczyłem, jak patrzy na mnie, i pomyślałem: „Jeden kurczak to za mało”. – Może powinienem przynieść więcej? – zapytałem, wzrokiem zerkając na kilka kurczaków, które stały obok siebie i szły. Mama wreszcie się ocknęła i krzyknęła, jakby mnie karciła: – Eko! – Zróbmy dla nich grobowiec. Patrz, wszyscy płaczą. Przyjaciele im zginęli, są smutni, prawda? Nie jest im żal? – zapytałem. – Po co? Przecież już umarli – odpowiedziała mama, zupełnie zdumiona.","YES, both translations are close in quality and it was hard to choose between them.","Both translations are bad and make serious mistakes. I chose the second one only because it makes less attribution mistakes but then it ""kills"" the mother so it is hard to say that it is better."
ja_pl_1,缶コーヒーと煙草とアメリカンドックを手早くＳサイズの袋に入れる。その間、ポケットの中の小銭を鳴らしていた男性が、ふと思いついたように胸ポケットに手を入れる。その仕草から、電子マネーで支払をするのだなと咄嗟に判断する。,para,"Szybko włożyłem do małej torby kawę z puszki, papierosy i hot-doga. W tym czasie mężczyzna, który wcześniej trzepotał monetami w kieszeni, wsunął rękę do kieszeni piersiowej, jakby wpadł na jakiś pomysł. Z jego gestu wywnioskowałem, że zapłaci za wszystko kartą.",sent,"Szybko włożyłem do małego woreczka kawę z puszki, papierosy i hot-doga. W międzyczasie, mężczyzna, który wcześniej trzepotał monetami w kieszeni, nagle wsunął rękę do kieszeni na piersi. Z jego ruchów wnioskowałem, że zamierza zapłacić kartą.","YES, both translations are close in quality and it was hard to choose between them.","Both translations are of similar quality. The last sentence of T2 sounds better, even though ""kieszen piersiowa"" sounds a little bit awkward and is not really correct -- though it is still understandable, and I was able to identify this phrase in some online articles. I also like ""torba"" from T2 better than ""woreczek"" from T1 as ""woreczek"" is usually too small to pack things like coffee and hot-dog and it would be weird to use a ""woreczek"" as a shopping bag."
ja_pl_1,「いらっしゃいませ、おはようございます！」 軽い会釈をして、男性客が差し出した缶コーヒーを受け取る。 「あー、あと煙草の５番を一つ」 「かしこまりました」 すばやくマルボロライトメンソールを抜き取り、レジでスキャンする。 「年齢確認のタッチをお願いします」 画面をタッチしながら、男性の目線がファーストフードが並んだショーケースにすっと移ったのを見て、指の動きを止める。「何かおとりしますか？」と声をかけてもいいが、客が買うかどうか悩んでいるように見えるときは、一歩引いて待つことにしている。,para,"– Dzień dobry, witam serdecznie! – powiedziałem, przyjmując puszkę coli od mężczyzny. – A, i jeszcze jedną paczkę papierosów numer pięć – dodał. – Tak jest – odparłem. Szybko wyciągnąłem Marlboro Lights Menthol i zeskanowałem w kasie. – Proszę o potwierdzenie wieku – powiedziałem. Mężczyzna dotknął ekranu, a jego wzrok przesunął się na regał z fast foodami. Gdy zdałem sobie sprawę, że zastanawia się, czy coś kupić, cofnąłem się o krok i czekałem. – Czy coś jeszcze dla pana? – mógłbym zapytać, ale w takich sytuacjach zazwyczaj pozostawałem w bezruchu.",sent,"– Witamy, dzień dobry! Skinęła głową w podzięce i przyjęła puszkę kawy, którą jej podał mężczyzna. – Ee, jeszcze jedną paczkę papierosów numer pięć. – Rozumiem – odparł. Szybko wyciągnąłem Marlboro Light Menthol z półki i zeskanowałem go na kasie. – Proszę o potwierdzenie wieku. Gdy mężczyzna przesunął wzrok z ekranu na szklane witryny, w których ustawiono fast foody, jego palec przestał się poruszać. Kiedy klient wygląda na zdezorientowanego i nie wie, czy coś kupić, zawsze staram się zachować odpowiedni dystans i zapytać: „Czy potrzebuje pan/pani czegoś?”.","NO, the translations I have chosen is visibly better.","This one is an easy win. T2 is coherent and doesn't mix the gender or person of the main character (the character speaks in the first person). It makes one small grammar mistake, which doesn't sound bad at all and I can imagine a native speaker using the same preposition as well (although it is not a correct one). It also mistranslated ""coffee"" as ""coke"" but that seems not relevant to the story at this point in time."
ja_pl_1,チャリ、という微かな小銭の音に反応して振り向き、レジのほうへと視線をやる。掌やポケットの中で小銭を鳴らしている人は、煙草か新聞をさっと買って帰ろうとしている人が多いので、お金の音には敏感だ。案の定、缶コーヒーを片手に持ち、もう片方の手をポケットに突っ込んだままレジに近付いている男性がいた。素早く店内を移動してレジカウンターの中に身体をすべりこませ、客を待たせないように中に立って待機する。,sent,"Usłyszał ciche brzęczenie monet, odwrócił się i skierował wzrok w stronę kasy. Ludzie, którzy szukają drobnych monet w swoich dłoniach lub kieszeniach, często chcą kupić szybko papierosa lub gazetę, więc są bardzo wrażliwi na dźwięk pieniędzy. Jak się spodziewałem, zobaczyłem mężczyznę, który z jedną ręką trzymał puszkę kawy, a drugą schował do kieszeni, zbliżającego się do kasy. Szybko przemieściłam się do kasy, wsunęłam się pod ladę i czekałam, aby nie zmuszać klientów do oczekiwania.",para,"Gdy usłyszałem ciche brzęczenie monet, odwróciłem się i spojrzałem w stronę kasy. Większość ludzi, którzy kupują tylko papierosy albo gazetę, trzepocze monetami w dłoni lub w kieszeni, więc jestem na to wrażliwy. Jak się spodziewałem, zobaczyłem mężczyznę z puszką kawy w jednej ręce, a drugą w kieszeni, szybko przemierzającego sklep i wskakującego za ladę, żeby nie trzymać klientów w niecierpliwości.","YES, both translations are close in quality and it was hard to choose between them.","This is a difficult choice. Overall T1 sounds better but it makes one critical mistake attributing ""going behind the counter and waiting for the customer"" to the customer, not the clerk. Otherwise, T1 is better, but this made me choose T2 even though it mixes the subject a lot -- in the first sentence it is some third person ""he"" (not impossible, but an unlikely interpretation), then it changes to ""I"" (masculine) and finally ""I"" (feminine). This is really inconsistent, ""I"" is much more likely than ""he"" and we do not know whether it is a male or a female, but this should be consistent throughout the text. Overall, neither of the translations is really good and my choosing T2 over T1 may be a very generous choice for T2 as it is not visibly better (and some could argue it is worse)."
ja_pl_1,コンビニエンスストアは、音で満ちている。客が入ってくるチャイムの音に、店内を流れる有線放送で新商品を宣伝するアイドルの声。店員の掛け声に、バーコードをスキャンする音。かごに物を入れる音、パンの袋が握られる音に、店内を歩き回るヒールの音。全てが混ざり合い、「コンビニの音」になって、私の鼓膜にずっと触れている。,para,"Sklep wielobranżowy jest wypełniony dźwiękami. Dzwonek sygnalizujący wejście klientów, głosy idolki reklamującej nowe produkty w radiu, głosy sprzedawców, dźwięk skanowania kodów kreskowych, dźwięk wkładania produktów do koszyka, dźwięk chwytania torebki z pieczywem, odgłosy obcasów krążących po sklepie. Wszystko to miesza się w jedną całość, tworząc „dźwięk sklepu wielobranżowego”, który stale dotyka moich bębenków słuchowych.",sent,"Sklepik z przysmakami był wypełniony dźwiękami. Gdy dzwonek sygnalizujący przybycie klientów rozbrzmiewał po sklepie, w głośnikach rozlegał się głos idolki reklamującej nowe produkty. Głosy sprzedawców i dźwięk skanowania kodów kreskowych. Słychać było dźwięk wkładania przedmiotów do koszyka, torebki chleba, a także stukot obcasów, kiedy ktoś przechadzał się po sklepie. Wszystko to mieszało się w jedną całość, tworząc dźwięk „konbini”, który wibrował w moich bębenkach słuchowych.","NO, the translations I have chosen is visibly better.","T2 is much better. The translation of ""konbini"" as ""sklep wielobranżowy "" is great, and the way the sounds in the store are described is much better. It also does not make any significant grammar errors. That being said it has one part worded a bit awkwardly ""który stale dotyka moich bębenków słuchowych"" and one part that is worded slightly better in T1: ""odgłosy obcasów krążących po sklepie"". Everything else is much better in T2."
ja_pl_1,ミホとサツキは地元で頻繁に会っているせいか、そっくりな表情と喋り方をしている。特にお菓子の食べ方が似ていて、二人ともネイルを施した手でクッキーを小さく割りながら口に運んでいる。前からそうだったろうか、と思いだそうとするが、記憶が曖昧だ。前に会ったときの二人の小さな癖や仕草は、もうどこかへ流れ出て行ってしまったのかもしれないとも思う。,para,"Może dlatego, że Miho i Satsuki często się spotykają, mają do siebie bardzo podobne miny i sposób mówienia. Szczególnie podobnie jedzą ciastka – obie trzymają je w dłoniach z pomalowanymi paznokciami i kroją na małe kawałki, zanim włożą do ust. Próbuję sobie przypomnieć, czy tak było zawsze, ale wspomnienia są nieostre. Może małe zwyczaje i gesty, które widziałem, kiedy ostatnio je spotkałem, już gdzieś odpłynęły?",sent,"Miho i Satsuki spotykają się często w okolicy, dlatego mają takie same miny i sposób mówienia. Szczególnie podobne było ich jedzenie ciastek - oboje trzymali je w pomalowanych paznokciami dłoniach i delikatnie je kruszyli, zanim wkładali do ust. Próbowałem sobie przypomnieć, czy tak było już wcześniej, ale wspomnienia były niejasne. Pomyślałam, że może małe zwyczaje i gesty, które widziałam wtedy, gdy się spotkaliśmy, już odpłynęły gdzieś daleko.","NO, the translations I have chosen is visibly better.","T1 is better though not perfect. It doesn't mix the gender of Miho and Satsuki and it doesn't mistranslate the part about fingernails. It just uses some less plausible wording at times and the word ""nieostre"", while understandable, is not great translation for ""aimai""."
fr_pl_1,"Ils embrayaient par comparaison sur la guerre d’avant, la Grande, celle de 14, gagnée, elle, dans le sang et la gloire, une guerre d’hommes que les femmes de la table écoutaient avec respect. Ils parlaient du Chemin des Dames et de Verdun, des gazés, des cloches du 11 novembre 1918. Ils nommaient des villages dont pas un enfant parti au front n’était revenu. Ils opposaient les soldats dans la boue des tranchées aux prisonniers de 40, au chaud et à l’abri pendant cinq ans, qui n’avaient même pas reçu de bombes sur la tête. Ils se disputaient l’héroïsme et le malheur.",sent,"Porównując, wspominali o poprzedniej wojnie, Wielkiej, z 14 roku, wygranej w krwi i chwale – wojnie mężczyzn, której kobiety przy stole słuchały z szacunkiem. Mówili o Drodze Dam, Verdun, gazowanych, dzwonach 11 listopada 1918 roku. Wymieniali wsie, z których żaden chłopiec wysłany na front nie wrócił. W porównaniu z żołnierzami w błocie okopów, jeńcy wojenni, którzy przez pięć lat byli ciepło i bezpiecznie schowani, nawet nie otrzymali żadnych bomb na głowę. Walczyli o miano bohatera i nieszczęśnika.",para,"Porównując, zaczęli mówić o poprzedniej wojnie, o Wielkiej Wojnie, wojnie z 1914 roku, która zakończyła się krwią i chwałą. Kobiety przy stole słuchały z szacunkiem opowieści o wojnie mężczyzn. Mówili o Chemin des Dames i Verdun, o gazowanych, o dzwonach 11 listopada 1918. Wymieniali wsie, z których żaden z wyjeżdżających na front chłopców nie wrócił. Porównywali żołnierzy w błocie tranzytu do jeńców z 1940 roku, którzy przez pięć lat byli ciepło i bezpiecznie, nie otrzymując nawet bomb na głowę. Dyskutowali o bohaterstwie i nieszczęściu.","NO, the translations I have chosen is visibly better.","T2 completely loses the sense (""błoto tranzytu"") and style (""nie otrzymując nawet bomb na głowę)"") of the original in the second half. ""Chemin des Dames"" is usually not translated, but rather left in the original form. I do not think that a literal translation of this term is common.

ORIGINAL:

Tłumaczenie numer 2 w drugiej połowie zupełnie gubi sens (błoto tranzytu) oryginału oraz styl (nie otrzymując nawet bomb na głowę).
Chemin des Dames raczej funkcjonuje w oryginale, nie w dosłownym tłumaczeniu."
fr_pl_1,"Mais ils ne parlaient que de ce qu’ils avaient vu, qui pouvait se revivre en mangeant et buvant. Ils n’avaient pas assez de talent ou de conviction pour parler de ce qu’ils savaient mais qu’ils n’avaient pas vu. Donc ni des enfants juifs montant dans des trains pour Auschwitz, ni des morts de faim ramassés au matin dans le ghetto de Varsovie, ni des 10 000 degrés à Hiroshima. D’où cette impression que les cours d’histoire, les documentaires et les films, plus tard, ne dissiperaient pas : ni les fours crématoires ni la bombe atomique ne se situaient dans la même époque que le beurre au marché noir, les alertes et les descentes à la cave.",para,"Ale mówili tylko o tym, co widzieli, co można było sobie przypomnieć, jedząc i pijąc. Nie mieli wystarczającego talentu ani przekonania, by mówić o tym, co wiedzieli, ale czego nie widzieli. Więc ani o dzieciach żydowskich wsiadających do pociągów do Auschwitz, ani o ludziach umierających z głodu zbieranych rano w getcie warszawskim, ani o 10 000 stopniach w Hiroszimie. Stąd wrażenie, że ani lekcje historii, ani dokumenty, ani filmy później nie rozwiały: ani pieców krematoryjnych, ani bomby atomowej nie dało się umieścić w tym samym czasie, co czarny rynek masła, alarmy i schodzenie do piwnicy.",sent,"Ale mówili tylko o tym, co widzieli, co można było przywołać do życia, jedząc i pijąc. Nie mieli wystarczającego talentu ani przekonania, by mówić o tym, co wiedzieli, ale czego nie widzieli. Nie ma więc dzieci żydowskich wsiadających do pociągów do Auschwitz, nie ma umarłych z głodu zbieranych rano w warszawskim getcie, nie ma 10 000 stopni Celsjusza w Hiroszimie. Stąd też wrażenie, którego nie rozproszyłyby później lekcje historii, dokumenty i filmy: ani piec krematoryjny, ani bomba atomowa nie mieściły się w tym samym okresie co czarnorynkowy masło, syreny alarmowe i schodzenie do piwnicy.","YES, both translations are close in quality and it was hard to choose between them.","Both translations contain significant errors that distort the meaning, but in different places. T2 correctly captures the structure of ""ni des enfants juifs..."" However, it later makes a mistake in the sentence about dispelling the impression (last sentence). The superiority of T2 was determined by an error in the gender agreement of the word ""butter"" (neuter ""butter"" requires a neuter form of adjective).

ORIGINAL:
Oba tłumaczenia zawierają poważne usterki wypaczające sens, tyle że w różnych miejscach. Tłumaczenie nr 2 poprawnie oddaje strukturę ""ni des enfants juifs..."". Myli się jednak później w zdaniu o rozwiewaniu wrażenia. O wyższości Tłumaczenia nr 2 zadecydował błąd w uzgodnieniu rodzaju ""masła."""
fr_pl_1,"Sous l’immuabilité, les affiches du cirque de l’année dernière avec la photo de Roger Lanzac, les images de première communion distribuées aux camarades, le Club des Chansonniers sur Radio Luxembourg, les jours se remplissaient de désirs nouveaux. Le dimanche après-midi, on s’agglutinait à la vitrine du magasin d’électricité générale devant la télévision. Des cafés investissaient dans l’achat d’un poste pour attirer la clientèle. Au flanc des collines serpentaient des pistes de motocross et l’on regardait monter et descendre les engins assourdissants la journée entière. L’impatience grandissante du commerce avec ses nouveaux mots d’ordre, « initiative », « dynamisme », secouait le train-train des villes. Entre la fête foraine et la kermesse, la Quinzaine commerciale s’installait comme rite de printemps. Dans les rues du centre, les haut-parleurs beuglaient des incitations à acheter, entrecoupées de chansons d’Annie Cordy et d’Eddie Constantine, pour gagner la Simca ou la salle à manger. Sur le podium, place de la Mairie, un animateur local faisait rire avec les blagues de Roger Nicolas et de Jean Richard, rameutait des candidats pour le Crochet ou Quitte ou double, comme à la radio. Assise dans un coin du podium trônait sous sa couronne la Reine du Commerce. La marchandise avançait sous les couleurs de la fête. Les gens disaient « ça change » ou « il ne faut pas s’encroûter, on s’abrutit à rester chez soi ».",para,"Pod niezmiennością, plakaty zeszłorocznego cyrku z fotografią Rogera Lanzaca, obrazki pierwszej komunii rozdawane kolegom, Klub Śpiewaków w Radiu Luxembourg, dni wypełniały się nowymi pragnieniami. W niedzielne popołudnie tłumy gromadziły się przed witryną sklepu z elektroniką, aby oglądać telewizję. Kawiarnie inwestowały w zakup odbiorników, aby przyciągnąć klientów. Po zboczach gór sunęły trasy motocrossu, a przez cały dzień słychać było hałasy tych maszyn. Narastająca niecierpliwość handlu z jego nowymi hasłami, „inicjatywa”, „dynamizm”, wstrząsała rutyną miast. Między jarmarkiem a festynem, Quinzaine commerciale zainstalowała się jako rytuał wiosny. W ulicach centrum, głośniki ryczały zachęty do kupowania, przerywane piosenkami Annie Cordy i Eddiego Constantina, w celu wygrania Simki lub jadalni. Na podium, na placu Ratusza, lokalny animator rozbawiał publiczność żartami Rogera Nicolasa i Jeana Richarda, zbierał kandydatów do Crochet lub Quitte ou double, jak w radiu. Siedząc w kącie podium, pod jej koroną, Królowa Handlu. Towary napierały pod barwami święta. Ludzie mówili „to się zmienia” albo „nie można się zapędzić, bo się zaciemnia, trzymając się w domu”.",sent,"Podczas gdy wszystko pozostawało niezmienne, plakaty z poprzedniego sezonu cirkusowego z fotografią Rogera Lanzaca, obrazki pierwszej komunii rozdawane kolegom, audycje radiowe „Klubu Piosenkarzy” na Radiu Luksemburg – dni wypełniały się nowymi pragnieniami. W niedzielne popołudnie tłumy gromadziły się przed witryną sklepu z elektroniką, aby oglądać telewizję. Kawiarnie inwestowały w zakup odbiornika radiowego, aby przyciągnąć klientów. Po zboczach wzgórz wiją się ścieżki do motocrossu i cały dzień można obserwować jak wyjeżdżają i zjeżdżają te głośne pojazdy. Rozrastające się z każdym dniem handel z nowymi hasłami: „inicjatywa”, „dynamizm”, wstrząsało rutyną miast. Między jarmarkiem a kiermaszem, komercyjna Quinzaine zakładała się jako rytuał wiosny. Na ulicach centrum głośniki wrzeszczały zachęty do zakupów, przerywane piosenkami Annie Cordy i Eddiego Constantina, w celu wygrania Simki lub jadalni. Na podium, przed ratuszem, lokalny animator rozbawiał publiczność żartami Rogera Nicolasa i Jeana Richarda, zachęcał do udziału w konkursie „Hak albo dwa”, jak w radiu. W jednym z zakątków estrady siedziała królowa Handlu, ubrana w koronę. Towar szedł pod barwami uroczystości. Ludzie mówili: „To coś nowego” albo „Nie można się zatwardzić, bo w domu człowiek się ogłupia”.","NO, the translations I have chosen is visibly better.","T1 maintains better syntax and grammatical agreement between subject and predicate.
In T2, the names of the quizzes have been merged, and ""poste"" is translated as ""odbiornik radiowy"" (radio receiver), even though the word simply means ""odbiornik"" (receiver) (and from the context, it is clear that a TV is meant). Other than that T2 omits word ""impatience"" which changes the meaning of that sentence. [L’impatience grandissante du commerce avec ses nouveaux mots d’ordre, « initiative », « dynamisme », secouait le train-train des villes.]
In both translations, the phrase ""w celu wygrania"" is very awkward, even though it follows the source text. A good translator would add context there to make the text more understandable to read.

ORIGINAL:
Tłumaczenie nr 1 lepiej trzyma składnię oraz zgodność gramatyczną między podmiotem a orzeczeniem.
W Tłumaczeniu nr 2 nazwy quizów zostały scalone, a ""poste"" jest przetłumaczone jako ""odbiornik radiowy"", mimo iż samo słowo oznacza po prostu ""odbiornik"" (oraz z kontekstu wynika, że chodzi o telewizor). Poza tym, w tłumaczeniu nr 2 brakuje słowa ""niecierpliwość (handlu)"" co zmienia znaczenie zdania. 
W obu tłumaczeniach fraza ""w celu wygrania"" jest bardzo niezręczna, mimo że jest wierna tekstowi źródłowemu. Dobry tłumacz dodałby tam kontekst, aby ułatwić odbiór tekstu."
